ID_t,Nb_of_incident,Electrical_length,Service_date,Length_climate_hazard_plan,Length_fragile_section,Nb_of_anomaly,Year_helicopter_flight,y_pred
14040,0.0,618.0,47,0.0,1.683,0.0,1,0
74927,2.0,500.0,37,1.204,4.38027001953,0.0,1,1
31253,0.0,198.0,49,0.0,4.62681637574,0.0,5,1
54397,2.0,917.0,43,3.875,2.423,0.0,5,1
5482,1.0,173.3008117675781,39,6.531,6.01,0.0,2,1
37363,4.0,70.0,44,15.02935630035,7.647356300349999,5.0,3,1
189,0.0,272.0,18,0.0,2.05439041138,0.0,2,0
46823,0.0,285.0,36,0.465,1.347,13.0,3,0
81563,1.0,362.0,38,0.517,5.45091629362,0.0,2,1
36433,0.0,199.0,37,1.798,11.18983543396,0.0,5,0
24083,0.0,435.0,49,0.0,3.234,0.0,1,0
48912,0.0,108.0,37,2.394,1.73560267639,0.0,1,0
80045,3.0,123.0,48,6.074,8.251735488889999,0.0,5,1
75123,2.0,525.0,21,6.91709901647,2.997,0.0,2,1
18916,0.0,227.0,26,2.587,2.3654903717,0.0,1,0
41474,2.0,711.0,38,1.00277078247,0.94777078247,0.0,1,1
5948,0.0,200.0,31,0.628,1.347,0.0,2,0
65653,0.0,270.0,37,1.154,5.403032295229999,0.0,2,0
51843,3.0,136.0,42,9.58,0.872,17.0,3,0
21992,0.0,145.0,28,0.586,0.0,0.0,2,0
23619,0.0,108.0,40,6.293,1.032,0.0,5,0
42984,0.0,565.0,43,4.418999999999998,4.079,6.0,3,0
77597,2.0,690.0,40,2.753000000000001,5.734117522719999,7.0,3,0
77434,2.0,41.0,35,8.365,3.78896025848,0.0,1,1
1819,3.0,293.0,36,1.795,0.0,0.0,1,1
90775,3.0,36.75,5,0.572,3.257,0.0,1,0
5580,1.0,238.0,40,1.217,0.0,0.0,1,1
67557,1.0,523.0,29,4.02,3.48200000453,9.0,3,0
15096,1.0,33.0,40,0.73,3.43749692097,9.0,3,0
19620,0.0,187.0,51,3.00421168184,1.29621168184,0.0,2,1
5812,0.0,207.0,36,0.55600000763,1.893,3.0,3,0
87522,4.0,436.0565185546875,36,1.838,4.266394699099999,0.0,1,1
22126,0.0,240.2716979980469,49,0.331,1.557,7.0,3,0
36862,0.0,434.0,44,3.809,6.906,0.0,5,1
78030,0.0,34.0,34,1.39,1.232,0.0,2,0
51082,0.0,106.0,23,3.637,0.72,4.0,3,0
46675,0.0,112.0,48,8.4643655777,0.294,3.0,3,0
78315,6.0,120.0,40,5.456,6.7788223877,9.0,3,1
35222,0.0,476.0,41,0.9880000000000001,19.1016764946,0.0,5,1
30229,1.0,201.0,33,2.065999999999999,4.121,0.0,5,1
19481,0.0,260.0,65,0.0,0.627,0.0,2,1
3114,0.0,305.0,29,2.435,0.78,0.0,2,0
62714,0.0,71.0,41,2.48,2.079,0.0,1,0
2654,0.0,1.311960577964783,48,0.402,0.0,0.0,2,0
73090,0.0,273.0,43,5.0,4.217,0.0,1,0
70799,5.0,28.0,34,6.236000000000001,10.22074494623,0.0,2,1
42491,0.0,196.0,34,0.2720000000000003,0.996,4.0,3,0
73150,0.0,1811.0,44,1.009,0.0,0.0,2,0
21694,0.0,135.0,24,1.285,3.16443115234,0.0,2,0
57504,0.0,111.0,33,1.221,0.0,0.0,5,0
8412,0.0,373.0,29,0.3999999999999999,0.571,5.0,3,0
36545,2.0,261.0,43,15.67079726219,18.25379726219,0.0,5,1
61141,0.0,607.0,27,4.637,0.734,8.0,3,0
35475,1.0,154.0,51,0.75,13.74540148926,0.0,1,1
86166,1.0,365.0,11,0.615,1.824,0.0,1,0
58761,0.0,465.0,38,0.289,0.833,0.0,5,0
71425,1.0,465.0,33,1.967,4.417277906060001,0.0,1,0
17310,0.0,596.0,68,0.5099999999999999,1.46245144653,6.0,3,1
65402,1.0,131.0,37,3.456,5.47194354439,0.0,3,1
71251,2.0,207.0,33,2.797,1.361,0.0,2,1
24906,2.0,519.0,46,21.17600001526,2.28700001526,17.0,3,0
64256,0.0,271.0,37,0.66,2.01469665527,9.0,3,0
70425,3.0,139.0,43,10.185,5.475,0.0,1,1
46718,4.0,433.0,34,8.17,2.282,11.0,3,1
85038,0.0,160.0,13,1.805,1.771,0.0,1,0
42275,2.0,114.0,33,1.052,0.838,16.0,3,0
27608,1.0,17.0,53,12.73959048462,2.113,0.0,5,1
23996,0.0,130.0,51,1.358,0.0,0.0,3,1
37081,0.0,235.0,34,1.941,2.261,0.0,3,0
50423,1.0,233.0,34,1.545,1.259,0.0,1,0
17492,2.0,15.0,35,0.0,0.243,10.0,3,0
4554,0.0,360.0,47,0.0,1.781,0.0,2,0
8927,0.0,164.0,40,0.915,0.578,7.0,3,0
76176,1.0,720.0,32,1.883,2.667,0.0,2,0
70049,0.0,30.0,39,0.545,0.0,0.0,3,0
6706,1.0,122.0,25,1.066,1.66878640747,5.0,3,0
84016,1.0,757.9560546875,37,0.515,2.393,0.0,5,1
46432,1.0,364.0,32,1.11,0.181,0.0,5,1
57579,0.0,510.0,44,0.092,5.02229810333,0.0,1,0
11543,0.0,192.0,46,1.192,0.308,3.0,5,0
47677,1.0,7.0,21,0.3470000000000003,4.981,0.0,5,0
71377,1.0,90.0,38,1.967,4.417277906060001,0.0,1,1
51361,1.0,626.0,37,4.742,1.165,0.0,1,0
52510,0.0,149.0,40,2.926,0.97918595886,0.0,5,0
9006,0.0,62.0,39,0.915,0.578,7.0,3,0
48795,2.0,881.0,35,2.672,4.64,0.0,5,1
41965,1.0,291.0,42,3.182,2.037,0.0,1,1
27952,1.0,74.0,45,10.60299998474,1.61,2.0,3,1
43461,1.0,224.0,33,1.993,4.15,0.0,1,0
43437,1.0,374.0,39,1.993,4.15,0.0,1,1
46535,0.0,721.0,49,1.764999999999999,0.747,0.0,4,1
7716,0.0,331.0,38,0.482,0.0,7.0,3,0
30462,1.0,51.0,42,5.125999999999999,3.997,0.0,1,1
49768,3.0,1144.0,34,9.479999999999999,5.492,0.0,1,1
35121,0.0,33.0,23,1.941,2.261,0.0,3,0
34048,0.0,564.0,46,1.995000000000001,18.83914463424,0.0,1,1
34007,1.0,35.0,35,0.21140335846,1.26440335846,0.0,5,1
66540,0.0,78.0,23,1.653,2.349,0.0,1,0
51157,0.0,101.0,35,0.422,0.422,0.0,1,0
39128,1.0,273.0,38,1.103,14.62,0.0,5,1
45720,3.0,237.0,46,0.651,0.792,0.0,1,1
85953,2.0,23.0,12,8.365,3.78896025848,0.0,1,0
41633,0.0,153.0,38,0.548,1.61003908539,0.0,1,0
7663,1.0,414.0,40,4.02,3.48200000453,9.0,3,0
28285,1.0,145.0,35,2.872,0.591,0.0,5,1
15154,0.0,422.0,29,0.13,1.15,0.0,1,0
39101,1.0,1167.0,35,2.652,24.44152941895,0.0,5,1
40037,0.0,227.0,36,3.357,12.68599996948,14.0,5,0
44298,0.0,257.0,37,0.644,0.0,0.0,5,0
16769,0.0,339.0,68,2.207,0.657,0.0,1,1
86726,0.0,10.0,42,1.88798272514,0.242,0.0,3,0
58912,3.0,106.0,49,9.479999999999999,5.492,0.0,1,1
59924,1.0,33.0,35,0.146,1.49,0.0,1,0
4692,3.0,50.0,26,0.029,1.495,0.0,2,1
54257,1.0,485.0,41,0.6219999999999999,0.449,0.0,1,1
80516,1.0,399.0,35,3.882,0.337,0.0,1,0
78864,2.0,872.0,36,1.557,0.887,13.0,3,0
2926,1.0,405.0,29,1.217,0.0,0.0,1,0
19079,1.0,508.0,29,8.95100000573,2.59300000573,7.0,3,0
75027,2.0,774.0,19,1.204,4.38027001953,0.0,1,0
9494,2.0,141.0,36,0.191,1.098,12.0,3,0
24401,0.0,491.0,41,3.84312965393,1.43562147522,0.0,1,0
21240,0.0,91.0,23,0.458,2.19999999773,0.0,2,0
51069,1.0,770.0,38,7.628000000000001,7.281497070309999,17.0,3,0
34817,0.0,371.0,51,0.774,2.99972973633,0.0,5,1
10694,2.0,397.0,63,0.129,1.58,0.0,1,1
34157,2.0,196.7502593994141,40,0.0,12.4337502594,8.0,3,1
19811,0.0,168.0,55,0.4230000000000002,2.58,0.0,1,1
932,0.0,183.0,35,2.131000000000001,2.275,0.0,1,0
53460,0.0,70.0,38,6.437,0.542,0.0,1,0
73369,0.0,124.0,33,1.297,2.627888702389999,0.0,2,0
7037,1.0,153.0,40,0.5840000000000001,2.02319139742,2.0,3,1
41661,0.0,84.0,46,1.406,2.24043091583,2.0,3,0
87026,1.0,415.0,10,4.02,3.48200000453,9.0,3,0
19819,0.0,261.4981689453125,37,0.4230000000000002,2.58,0.0,1,0
80290,0.0,60.0,48,0.714,0.0,0.0,3,0
26642,1.0,326.0,42,5.427,0.895,0.0,5,1
89611,1.0,1.0,31,2.168999999999999,1.80100000382,0.0,1,0
74185,2.0,114.0,38,1.103,4.66,0.0,2,1
67582,1.0,168.0,46,4.02,3.48200000453,9.0,3,0
51119,2.0,103.0,37,7.984,3.613,12.0,3,0
24196,6.0,192.0,43,20.08484381104,7.069,0.0,1,1
19314,0.0,291.0,27,0.8599999999999999,3.93199999284,0.0,1,0
90859,1.0,320.0,37,1.883,2.667,0.0,2,1
77273,0.0,55.0,32,3.732,2.314,0.0,1,0
27786,1.0,135.0,45,6.407,0.0,0.0,5,1
83539,2.0,93.0,15,4.844,3.41286592865,22.0,3,0
27529,1.0,72.0,41,9.42860802841,4.13992107772,0.0,5,1
46966,1.0,1078.0,41,0.973,2.34600000167,0.0,1,1
32100,5.0,268.0,52,7.688999999999999,7.93,1.0,5,1
90914,1.0,729.1828002929688,38,7.628000000000001,7.281497070309999,17.0,3,0
83761,0.0,26.0,15,2.77570129395,1.03570129395,0.0,1,0
46524,0.0,139.0,36,1.764999999999999,0.747,0.0,4,0
21690,0.0,200.0,34,1.285,3.16443115234,0.0,2,0
67655,0.0,160.0,36,2.286,2.268,0.0,2,0
63446,0.0,96.0,39,2.874000000000001,0.799,9.0,3,0
18642,2.0,59.0,37,0.843,3.54999999237,0.0,2,1
25837,0.0,110.0,56,21.11382456207,5.364999969480001,7.0,3,0
63661,0.0,248.8893432617188,42,3.406,0.211,4.0,3,0
36270,1.0,342.0,33,0.359,15.62301283264,0.0,1,1
36858,0.0,62.0,49,3.809,6.906,0.0,5,1
23243,0.0,342.0,50,3.379,6.769,13.0,3,0
54690,1.0,112.0,51,4.498,0.897,0.0,1,1
73162,0.0,460.0,40,3.545,2.157,0.0,2,0
86937,0.0,428.9877014160156,35,5.285,2.661,0.0,5,0
45091,1.0,571.0,34,2.254,1.408,0.0,1,0
82473,2.0,805.0,27,0.609,8.994,0.0,1,1
37636,0.0,460.0,40,6.857,25.18310520697,4.0,3,0
56138,0.0,55.0,37,3.313000000000001,7.54994763404,0.0,5,0
34152,1.0,52.0,46,1.723,14.72,0.0,5,1
90135,1.0,551.7398681640625,36,6.531,6.01,0.0,2,1
47308,0.0,58.0,43,3.164,1.019,0.0,5,0
79837,0.0,59.0,47,2.121,6.305,12.0,3,0
60003,0.0,38.0,70,3.238,1.129,0.0,1,1
6648,0.0,69.0,40,0.02,0.298,6.0,3,0
30872,2.0,65.0,53,0.0,12.4337502594,8.0,3,1
32084,5.0,65.0,37,7.688999999999999,7.93,1.0,5,1
53698,0.0,243.0,35,1.287,2.892,0.0,1,0
41634,0.0,508.0,30,0.548,1.61003908539,0.0,1,0
17062,0.0,68.0,25,2.33394049072,1.11246948242,0.0,1,0
68373,2.0,100.0,44,3.805,8.301999990459999,7.0,3,1
40636,1.0,85.0,47,0.359,15.62301283264,0.0,1,1
91453,0.0,134.0,37,1.26,0.754,0.0,5,0
71131,1.0,80.0,48,5.836251076350001,1.03736807502,1.0,3,1
65176,1.0,130.0,40,2.773,6.83111849951,0.0,2,1
1541,0.0,546.0,29,0.61,2.35847872508,0.0,1,0
3243,1.0,98.0,25,2.035000000000001,1.173,0.0,1,0
2015,0.0,42.0,28,0.547,0.505,0.0,1,0
51641,0.0,510.0,40,1.133,0.13367912292,0.0,5,0
26666,2.0,318.0,46,14.73156182098,2.36419451904,0.0,5,1
70094,1.0,450.0,34,5.382,1.75,0.0,2,0
27719,0.0,509.0,41,3.692,0.089,3.0,3,0
64575,3.0,350.0,34,15.12832647705,15.12832647705,0.0,2,1
74653,1.0,710.0,38,5.126,2.50000000953,0.0,2,1
72134,3.0,211.0,25,10.185,5.475,0.0,1,1
37210,1.0,176.0,40,6.85100000143,10.04473602212,0.0,1,1
86926,0.0,373.7978515625,32,5.0,4.217,0.0,1,0
68134,0.0,15.0,32,3.324,4.124,0.0,2,0
86895,0.0,135.0,43,7.5271131134,2.1241131134,0.0,1,0
15640,0.0,379.0,34,2.156,0.0,0.0,1,0
43972,0.0,215.0,39,0.7620000000000001,1.691,0.0,1,0
37658,1.0,224.0,38,7.85119252014,12.66619251967,0.0,5,1
40242,2.0,200.0,34,4.429,14.22499999237,0.0,5,1
84158,0.0,95.0,14,0.017,1.07200001144,0.0,1,0
8578,0.0,171.0,33,3.230000000000001,1.995,0.0,1,0
56971,0.0,30.0,67,0.0,0.082,0.0,1,1
36406,0.0,30.0,42,1.798,11.18983543396,0.0,5,1
12867,1.0,140.0,49,4.99699999904,1.771,0.0,2,1
87941,0.0,108.0,34,1.888,5.054,0.0,1,0
77447,2.0,180.0,38,8.365,3.78896025848,0.0,1,1
67716,0.0,88.0,36,0.0,0.462,0.0,1,0
87548,0.0,653.0,45,10.349,2.339,3.0,5,0
36466,0.0,408.0,34,1.798,11.18983543396,0.0,5,0
48858,0.0,328.0,38,0.39,0.0,0.0,1,0
41675,0.0,175.0,33,1.406,2.24043091583,2.0,3,0
10999,1.0,389.0,44,0.129,0.917,0.0,1,1
23984,0.0,328.0,51,1.358,0.0,0.0,3,1
13599,0.0,69.0,38,0.02999999999999998,1.339,0.0,1,0
85775,0.0,710.0,41,2.48,2.079,0.0,1,0
58738,0.0,102.0,37,0.857,0.875,0.0,5,0
45924,3.0,248.0,35,0.651,0.792,0.0,1,1
46918,2.0,321.0,44,1.052,0.838,16.0,3,0
22015,2.0,542.0,35,1.482,3.03796879578,0.0,2,1
79343,3.0,265.0,33,1.383,6.204,5.0,3,1
85333,4.0,105.3134918212891,69,11.146,6.743881523900001,0.0,1,1
10996,2.0,176.0,38,0.198,9.82900003737,5.0,3,1
24788,1.0,156.0,47,14.26299998474,0.54,0.0,1,1
85865,3.0,570.0,12,9.085,2.22476709747,0.0,1,1
74553,0.0,232.0,35,0.548,6.90456147015,5.0,3,0
15212,2.0,134.0,38,0.0,1.006,0.0,1,1
19538,1.0,295.9192199707031,19,1.011,0.432,6.0,3,0
60425,1.0,100.0,34,0.955,1.354,7.0,3,0
45789,1.0,83.0,48,1.44286471558,0.0,0.0,1,1
71211,1.0,323.0,40,1.445,0.63140762329,5.0,3,0
52184,1.0,18.0,46,3.970686676020001,4.11068667602,0.0,5,1
6682,0.0,550.0,45,2.266,0.0,0.0,3,0
57697,1.0,102.0,38,1.819,1.541,0.0,5,1
6325,0.0,757.0,33,0.27,0.0,0.0,1,0
26133,1.0,45.0,37,1.166,9.240531005860001,0.0,5,1
27463,1.0,144.0,33,3.438,0.436,0.0,5,1
47690,0.0,116.0,43,0.092,5.02229810333,0.0,1,0
85440,1.0,132.721435546875,32,4.02,3.48200000453,9.0,3,0
25734,1.0,108.0,45,7.745,3.234,2.0,3,1
40808,0.0,814.0,32,1.115,15.54600003052,0.0,5,0
54544,1.0,46.0,32,3.03,3.986,12.0,3,0
64040,1.0,55.0,39,2.293,3.55778878784,0.0,1,1
74656,1.0,142.1122283935547,38,5.126,2.50000000953,0.0,2,1
25849,2.0,357.0,32,6.949,2.669,12.0,3,0
48198,2.0,228.0,20,3.796,0.0,0.0,1,0
81922,3.0,1960.0,33,3.932,3.13,9.0,3,0
65532,1.0,371.0,45,2.234,3.91169491409,0.0,1,1
79272,0.0,757.0,31,11.654,0.391,0.0,1,0
76157,1.0,230.0,28,3.011,4.336,0.0,2,0
12732,1.0,241.0,37,0.0,0.85106185532,2.0,3,0
19026,0.0,398.0,50,2.444999999999999,6.105,0.0,2,1
9358,4.0,142.0,39,2.432,0.0,0.0,1,1
82651,1.0,701.0,36,1.725,1.018,0.0,1,0
27227,1.0,172.0,37,1.166,9.240531005860001,0.0,5,1
20663,0.0,255.0,35,0.017,1.07200001144,0.0,1,0
89219,2.0,212.0,37,7.822,50.46186362458999,0.0,5,1
16328,0.0,807.0,39,1.763,1.008,11.0,3,0
53515,0.0,105.0,28,6.437,0.542,0.0,1,0
29162,0.0,389.0,41,4.725,0.693,0.0,5,0
91209,0.0,167.1038055419922,36,0.0,1.04,4.0,3,0
32762,0.0,246.0,44,0.42261006165,5.52561006165,0.0,1,0
27326,0.0,227.0,39,5.762,1.101,5.0,3,0
84021,3.0,487.5603942871094,44,3.573,2.064,0.0,5,1
51318,0.0,40.0,29,0.0,0.082,0.0,1,0
37858,0.0,77.0,24,1.985,2.512,3.0,3,0
22858,1.0,312.0,35,5.14657135928,1.62000000155,0.0,1,0
64479,0.0,103.0,21,1.551,2.33769227482,0.0,1,0
33301,0.0,115.0,40,0.42261006165,5.52561006165,0.0,1,0
50978,0.0,452.0,47,1.394,1.995,0.0,1,0
54840,0.0,340.0,41,1.86,0.379,0.0,1,0
27662,1.0,476.0,45,8.367665778150002,1.135,0.0,1,1
56698,1.0,26.0,35,3.970686676020001,4.11068667602,0.0,5,1
87687,0.0,234.0,26,0.122,1.74948947144,0.0,1,0
18015,1.0,190.0,27,0.043,1.815,0.0,1,0
72792,1.0,31.0,22,5.836251076350001,1.03736807502,1.0,3,0
6335,0.0,769.0,24,0.27,0.0,0.0,1,0
9371,4.0,275.0,40,2.432,0.0,0.0,1,1
10550,0.0,691.0,68,0.435,1.26773057556,6.0,3,0
9744,2.0,142.0,40,0.091,2.88296617866,10.0,3,0
84700,0.0,730.97265625,50,0.0,3.48300001144,0.0,2,1
13940,0.0,41.0,36,0.0,0.562,0.0,2,0
37101,0.0,1050.0,45,16.2331756897,11.66899999619,0.0,5,1
84366,0.0,233.1770477294922,45,0.548,6.90456147015,5.0,3,0
46756,1.0,58.0,42,0.973,2.34600000167,0.0,1,1
92270,0.0,281.3999938964844,1,4.229,6.13798327637,0.0,1,0
72611,1.0,130.0,35,3.221,9.10500000381,0.0,1,1
51060,1.0,95.0,38,7.628000000000001,7.281497070309999,17.0,3,0
67856,1.0,52.0,27,1.492,4.58920656204,0.0,2,0
60815,1.0,272.0,41,1.966,1.331,6.0,3,0
49644,0.0,234.0,23,3.158842071530001,0.456,0.0,1,0
53143,1.0,20.0,28,1.659,0.902,0.0,5,0
634,1.0,52.0,49,0.206,1.94,0.0,1,1
47055,1.0,614.0,36,2.505,0.0,0.0,5,1
2085,0.0,426.0,41,0.547,0.505,0.0,1,0
22399,2.0,695.0,39,0.8980000000000001,3.26200002349,0.0,1,1
61174,1.0,118.0,35,2.174,10.211,8.0,3,0
66463,1.0,115.0,37,0.517,5.45091629362,0.0,2,1
86165,1.0,72.3033676147461,41,0.615,1.824,0.0,1,1
37115,2.0,468.0,51,11.42007144165,15.34376403046,10.0,3,1
67289,2.0,65.0,32,1.016,4.41900000382,11.0,3,0
34129,0.0,38.0,43,0.451,10.30699684143,0.0,1,0
27621,1.0,135.0,49,9.42860802841,4.13992107772,0.0,5,1
65574,0.0,559.7896728515625,36,0.673,3.53500831604,5.0,3,0
73195,0.0,13.0,40,1.009,0.0,0.0,2,0
26967,1.0,172.0,48,15.76295324707,2.193,4.0,3,1
59635,0.0,319.0,27,2.926,0.97918595886,0.0,5,0
90353,0.0,114.4499969482422,6,3.182,2.55660094453,0.0,1,0
83963,0.0,309.1216125488281,34,5.93435848236,7.07835848236,0.0,5,0
41096,3.0,135.0,33,7.17005007935,20.55405005646,0.0,1,1
21215,0.0,206.0,38,1.851,7.09199972534,0.0,3,0
52581,1.0,99.0,39,0.0,0.14,0.0,1,1
49269,1.0,2.282633066177368,38,0.0,0.384,0.0,5,1
51346,1.0,508.0,34,4.742,1.165,0.0,1,0
36679,0.0,22.0,49,14.268,16.743,0.0,1,1
91673,1.0,424.1148681640625,37,0.1,0.0,10.0,3,0
89649,0.0,261.0044555664062,45,0.4769999999999995,1.19200000763,0.0,1,0
27332,1.0,260.0,43,21.532,2.51,0.0,1,1
67200,0.0,50.0,31,3.182,2.55660094453,0.0,1,0
36260,2.0,323.0,31,0.9599999999999999,11.676,0.0,1,1
85549,0.0,563.0,12,5.576,1.48946042037,1.0,3,0
5433,1.0,90.0,38,1.133266278416545,0.0,0.0,2,1
62742,1.0,334.0,65,3.03,3.986,12.0,3,0
54356,2.0,532.2140502929688,40,1.038,4.044,13.0,3,0
57429,3.0,28.0,42,9.58,0.872,17.0,3,0
14486,1.0,129.0,32,4.02,3.48200000453,9.0,3,0
1742,3.0,556.0,34,1.795,0.0,0.0,1,1
84838,0.0,15.0,13,1.2283538208,1.2083538208,0.0,1,0
45851,1.0,131.0,25,2.669,2.93194799805,19.0,3,0
26401,0.0,384.0,48,8.173,4.089,0.0,1,0
32544,1.0,129.0,37,5.066,23.65980487442,0.0,5,1
82799,0.0,293.0,35,0.172,0.587,0.0,2,0
59020,1.0,512.0,35,1.795,0.0,0.0,5,1
14439,0.0,181.0,50,0.145,0.646,0.0,1,0
35298,0.0,81.0,37,0.451,10.30699684143,0.0,1,0
57281,0.0,289.0,35,0.217,1.611,0.0,5,0
54712,1.0,661.0,35,4.498,0.897,0.0,1,0
31818,2.0,746.0,69,7.822,50.46186362458999,0.0,5,1
55109,1.0,129.0,39,0.2899999999999998,1.25599997711,0.0,1,1
76508,1.0,384.0,36,2.234,3.91169491409,0.0,1,1
81801,2.0,290.0,40,2.831,5.501,0.0,2,1
17731,1.0,345.0,32,1.388,0.0,0.0,2,0
78851,2.0,679.0,37,1.557,0.887,13.0,3,0
37046,0.0,41.0,48,1.941,2.261,0.0,3,1
72825,0.0,730.0,38,4.026,0.05,0.0,1,0
58411,1.0,497.0,20,2.444,1.26807049561,0.0,1,0
64448,1.0,191.0,23,0.846,5.18300000906,0.0,1,0
83738,1.0,564.9845581054688,22,0.41,5.23596142578,0.0,2,0
84293,1.0,243.0,15,0.011,0.424,0.0,1,0
43276,0.0,118.0,30,3.238,1.129,0.0,1,0
63768,2.0,114.6818923950195,36,2.01569329834,3.681,0.0,1,1
83949,2.0,146.2186431884766,37,2.831,5.501,0.0,2,1
59602,0.0,378.0,31,2.926,0.97918595886,0.0,5,0
56066,1.0,931.0,25,1.856,0.0,0.0,1,0
5087,0.0,162.0,47,2.207,0.657,0.0,1,0
49080,2.0,778.0,35,1.898,3.0060974884,0.0,5,1
9863,0.0,16.0,39,3.230000000000001,1.995,0.0,1,0
63007,0.0,52.0,35,0.1919999999999995,0.054,0.0,5,0
36068,3.0,241.0,64,0.175,15.05200000692,0.0,1,1
57921,0.0,492.0,41,0.3060000000000003,2.5755,0.0,5,0
49431,0.0,280.0,50,3.406,3.637,6.0,3,0
90587,1.0,148.6396179199219,31,0.7210000000000003,1.434,4.0,3,0
54857,0.0,127.0,48,3.406,0.211,4.0,3,0
51201,1.0,430.5250244140625,35,0.5930000000000003,1.096,0.0,5,1
85584,0.0,300.0,12,0.741,0.0,0.0,1,0
19579,0.0,43.0,38,0.062,0.284,0.0,2,0
23611,1.0,113.0,40,7.745,3.234,2.0,3,1
62366,1.0,122.0,37,1.794,0.549,0.0,1,1
44443,1.0,680.0,39,1.538999999999999,3.095,0.0,1,1
68524,3.0,1689.0,35,0.581,6.33009124756,8.0,3,1
40069,3.0,71.0,41,2.517,21.93517849731,0.0,5,1
85544,0.0,811.0306968688965,60,3.357,12.68599996948,14.0,5,0
73774,1.0,49.0,31,2.667,3.09965712357,16.0,3,0
7427,0.0,72.0,48,0.09399999999999997,0.204,0.0,1,0
55770,0.0,699.0,31,5.533318084719999,0.0,9.0,3,0
22601,0.0,356.0,48,0.0,1.071,0.0,2,0
67174,0.0,370.0,42,3.182,2.55660094453,0.0,1,0
38805,1.0,216.0,23,8.36285869598,4.52185869598,0.0,1,0
89520,1.0,809.0,37,3.182,2.037,0.0,1,1
24724,0.0,218.0,39,3.59024350739,0.411,0.0,5,0
7682,1.0,35.0,31,4.02,3.48200000453,9.0,3,0
29942,0.0,167.0,34,6.89,6.31683332443,0.0,5,0
10797,3.0,226.0,48,2.404,4.959295936579999,0.0,2,1
60078,1.0,515.0,33,1.659,0.902,0.0,5,1
90278,0.0,1.559064865112305,37,1.851,7.09199972534,0.0,3,0
44941,4.0,137.0,28,4.906,1.162,4.0,3,1
25509,2.0,118.0,43,5.41924945068,0.0,0.0,5,1
81165,0.0,321.0,38,4.416,1.04056793213,0.0,1,0
2348,0.0,427.0,41,0.0,0.0,0.0,1,0
11160,0.0,133.0,37,0.592,0.29,0.0,2,0
82321,1.0,1045.0,35,0.224,1.5104868412,3.0,3,0
88457,0.0,63.04341125488281,32,9.03999998474,0.351,9.0,3,0
66281,1.0,97.0,45,6.514,4.56300000048,6.0,2,0
45879,1.0,61.0,42,2.669,2.93194799805,19.0,3,0
41564,1.0,1062.0,60,0.675,1.481,0.0,5,1
1478,0.0,287.0,49,0.908,0.102,2.0,3,0
43527,0.0,473.0,38,0.363,1.404,5.0,3,0
80037,3.0,218.0,48,6.074,8.251735488889999,0.0,5,1
9837,0.0,88.0,39,4.277,1.059,0.0,1,0
21601,0.0,786.0,68,1.241,4.662,10.0,3,0
22656,0.0,326.4940490722656,59,0.0,0.0,4.0,3,0
77555,0.0,70.0,29,3.545,2.157,0.0,2,0
10692,0.0,44.0,50,0.603,4.13700000095,0.0,5,1
48863,0.0,173.0,38,0.39,0.0,0.0,1,0
73140,0.0,322.3003845214844,37,3.145,4.129,0.0,1,0
27581,1.0,120.0,39,12.73959048462,2.113,0.0,5,1
56200,0.0,163.0,77,7.229999999999999,8.62758076119,0.0,5,1
68106,1.0,210.0,34,0.0,0.233,2.0,3,0
78934,2.0,455.0,32,4.844,3.41286592865,22.0,3,0
13011,0.0,721.0,44,0.0,0.0,0.0,1,0
30455,1.0,323.0,44,5.125999999999999,3.997,0.0,1,1
81108,0.0,376.0,34,4.416,1.04056793213,0.0,1,0
20589,0.0,464.0,40,0.63,0.177,7.0,3,0
33209,1.0,179.9150695800781,34,5.716,19.743,0.0,1,1
47129,0.0,220.0,26,0.966,0.871,0.0,1,0
11519,0.0,85.0,38,0.0,0.071,0.0,2,0
1048,0.0,44.0,30,1.126,1.02090600586,0.0,1,0
45730,3.0,113.0,39,0.651,0.792,0.0,1,1
85863,2.0,160.6209259033203,36,0.191,1.098,12.0,3,0
16985,0.0,47.0,43,0.547,0.505,0.0,1,0
90781,0.0,280.0,49,1.811,4.15123416197,0.0,1,0
8228,0.0,261.0,28,2.137,3.074,0.0,2,0
60332,1.0,63.0,41,1.659,0.902,0.0,5,1
48999,0.0,698.0,38,0.548,1.61003908539,0.0,1,0
71233,1.0,202.0,34,1.445,0.63140762329,5.0,3,0
9142,0.0,73.0,38,0.113,0.0,0.0,1,0
33874,2.0,21.0,54,0.312,7.629,5.0,3,1
48916,0.0,462.0,37,1.213,0.138,0.0,1,0
5608,1.0,52.0,52,6.531,6.01,0.0,2,1
33160,0.0,155.0,34,4.229,6.13798327637,0.0,1,0
88145,0.0,935.501953125,34,0.83,0.208,0.0,5,0
2787,0.0,305.0,37,2.034,0.513,0.0,1,0
22790,1.0,417.0,66,0.402,0.243,0.0,2,1
36016,3.0,390.0,63,0.175,15.05200000692,0.0,1,1
28545,1.0,515.0,45,19.54308147621,2.5954684391,0.0,1,1
15423,0.0,673.0,52,1.253,2.445,3.0,3,0
37565,1.0,131.0,43,5.066,23.65980487442,0.0,5,1
7731,1.0,275.0,37,1.365,0.323,1.0,2,0
45343,0.0,205.0,31,1.763,1.008,11.0,3,0
